# BBN prediction of the primordial abundances of Helium4 as a function of
# 1)the baryon density $\Omega_b h^2$ and 
# 2)the number of extra relativistic degrees of freedom $\Delta N$
#
# $\Delta N=0$ is the number of extra relativistic species (which mimic decoupled neutrinos).
# If $\Delta N=0$, then $N_{eff} = 3.0440$ #
# because of QED effects and Incomplete Neurino decoupling (arXiv:2008.01074).
#
# Computation performed with PArthENoPE v3.0.0
# Details on arXiv:0705.0290, arXiv:1712.04378, and for the most recent version arXiv:2103.05027
#
# Neutron Decay rate $\tau_n$ is 878.4s, following Particle Data Group 2024
# CMB temperature is 2.7255 K (without taking into account a possible uncertainty)
#
# He4 is given as the density ratio of He4 density to all baryon density (YHe) as used by class
# To convert from/to more traditional BBN quantities, note that
# f_He = n_He/n_H = (YHe/m_He)/((1-YHe)/m_H)
# and
# Y_p^BBN = 4 n_He/n_B ~= 4 n_He/(4n_He + n_H) = 4 f_He/(4 f_He + 1)
# Note that this means that YHe from class coincides roughly with Y_p from primat
# which is NOT the same as the Y_p from PArthENoPE (which is instead Y_p^BBN)
#
# Format:
# First line must contain (num_ombh2,num_DeltaN), other lines must
# contain (ombh2,DeltaN,YHe). bBank lines and lines starting with # are neglected

701 13
1.992000000000000021e-02 -3.000000000000000000e+00 1.918767986773148304e-01
1.994999999999999898e-02 -3.000000000000000000e+00 1.918937240685236190e-01
1.999000000000000082e-02 -3.000000000000000000e+00 1.919116450754551895e-01
2.002999999999999919e-02 -3.000000000000000000e+00 1.919285704751171606e-01
2.006000000000000144e-02 -3.000000000000000000e+00 1.919464914909991271e-01
2.009999999999999981e-02 -3.000000000000000000e+00 1.919634168991142531e-01
2.012999999999999859e-02 -3.000000000000000000e+00 1.919803423113352336e-01
2.017000000000000043e-02 -3.000000000000000000e+00 1.919982633405150074e-01
2.020999999999999880e-02 -3.000000000000000000e+00 1.920151887611891151e-01
2.024000000000000105e-02 -3.000000000000000000e+00 1.920321141859691050e-01
2.027999999999999942e-02 -3.000000000000000000e+00 1.920500352284466861e-01
2.032000000000000126e-02 -3.000000000000000000e+00 1.920669606616798031e-01
2.035000000000000003e-02 -3.000000000000000000e+00 1.920838860990188024e-01
2.038999999999999840e-02 -3.000000000000000000e+00 1.921008115404636840e-01
2.043000000000000024e-02 -3.000000000000000000e+00 1.921177369860143924e-01
2.045999999999999902e-02 -3.000000000000000000e+00 1.921346624356708721e-01
2.050000000000000086e-02 -3.000000000000000000e+00 1.921515878894332341e-01
2.053999999999999923e-02 -3.000000000000000000e+00 1.921685133473014784e-01
2.057000000000000148e-02 -3.000000000000000000e+00 1.921854388092755217e-01
2.060999999999999985e-02 -3.000000000000000000e+00 1.922023642753554473e-01
2.065000000000000169e-02 -3.000000000000000000e+00 1.922192897455411997e-01
2.068000000000000047e-02 -3.000000000000000000e+00 1.922362152198328344e-01
2.071999999999999884e-02 -3.000000000000000000e+00 1.922531406982302959e-01
2.076000000000000068e-02 -3.000000000000000000e+00 1.922700661807335842e-01
2.078999999999999945e-02 -3.000000000000000000e+00 1.922859960503697507e-01
2.083000000000000129e-02 -3.000000000000000000e+00 1.923029215408432746e-01
2.086999999999999966e-02 -3.000000000000000000e+00 1.923188514179807740e-01
2.089999999999999844e-02 -3.000000000000000000e+00 1.923357769164245057e-01
2.094000000000000028e-02 -3.000000000000000000e+00 1.923527024189740642e-01
2.097999999999999865e-02 -3.000000000000000000e+00 1.923696279256295050e-01
2.101000000000000090e-02 -3.000000000000000000e+00 1.923855578179970993e-01
2.104999999999999927e-02 -3.000000000000000000e+00 1.924024833326227202e-01
2.108000000000000151e-02 -3.000000000000000000e+00 1.924184132324916752e-01
2.111999999999999988e-02 -3.000000000000000000e+00 1.924353387550875039e-01
2.116000000000000172e-02 -3.000000000000000000e+00 1.924512686624578472e-01
2.119000000000000050e-02 -3.000000000000000000e+00 1.924681941930239393e-01
2.122999999999999887e-02 -3.000000000000000000e+00 1.924841241078956433e-01
2.127000000000000071e-02 -3.000000000000000000e+00 1.925000540264044102e-01
2.129999999999999949e-02 -3.000000000000000000e+00 1.925169795688050633e-01
2.134000000000000133e-02 -3.000000000000000000e+00 1.925329094948151909e-01
2.137999999999999970e-02 -3.000000000000000000e+00 1.925488394244623813e-01
2.140999999999999848e-02 -3.000000000000000000e+00 1.925647693577466069e-01
2.145000000000000032e-02 -3.000000000000000000e+00 1.925806992946678675e-01
2.148999999999999869e-02 -3.000000000000000000e+00 1.925976248566318716e-01
2.152000000000000093e-02 -3.000000000000000000e+00 1.926135548010545484e-01
2.155999999999999930e-02 -3.000000000000000000e+00 1.926294847491142603e-01
2.160000000000000114e-02 -3.000000000000000000e+00 1.926454147008110074e-01
2.162999999999999992e-02 -3.000000000000000000e+00 1.926613446561448728e-01
2.166999999999999829e-02 -3.000000000000000000e+00 1.926772746151157178e-01
2.171000000000000013e-02 -3.000000000000000000e+00 1.926932045777236813e-01
2.173999999999999891e-02 -3.000000000000000000e+00 1.927091345439686521e-01
2.178000000000000075e-02 -3.000000000000000000e+00 1.927250645138506857e-01
2.181999999999999912e-02 -3.000000000000000000e+00 1.927409944873697822e-01
2.185000000000000137e-02 -3.000000000000000000e+00 1.927569244645259694e-01
2.188999999999999974e-02 -3.000000000000000000e+00 1.927728544453191917e-01
2.193000000000000158e-02 -3.000000000000000000e+00 1.927877888056159783e-01
2.196000000000000035e-02 -3.000000000000000000e+00 1.928037187934560082e-01
2.199999999999999872e-02 -3.000000000000000000e+00 1.928196487849331009e-01
2.203000000000000097e-02 -3.000000000000000000e+00 1.928355787800472565e-01
2.206999999999999934e-02 -3.000000000000000000e+00 1.928505131537699424e-01
2.211000000000000118e-02 -3.000000000000000000e+00 1.928664431559309056e-01
2.213999999999999996e-02 -3.000000000000000000e+00 1.928823731617289594e-01
2.217999999999999833e-02 -3.000000000000000000e+00 1.928973075454677999e-01
2.222000000000000017e-02 -3.000000000000000000e+00 1.929132375583126613e-01
2.224999999999999895e-02 -3.000000000000000000e+00 1.929281719486578839e-01
2.229000000000000078e-02 -3.000000000000000000e+00 1.929441019685496084e-01
2.232999999999999916e-02 -3.000000000000000000e+00 1.929590363655012131e-01
2.236000000000000140e-02 -3.000000000000000000e+00 1.929749663924398007e-01
2.239999999999999977e-02 -3.000000000000000000e+00 1.929899007959978152e-01
2.244000000000000161e-02 -3.000000000000000000e+00 1.930058308299831826e-01
2.247000000000000039e-02 -3.000000000000000000e+00 1.930207652401476071e-01
2.250999999999999876e-02 -3.000000000000000000e+00 1.930356996535087521e-01
2.255000000000000060e-02 -3.000000000000000000e+00 1.930516296979506996e-01
2.257999999999999938e-02 -3.000000000000000000e+00 1.930665641179182823e-01
2.262000000000000122e-02 -3.000000000000000000e+00 1.930814985410824747e-01
2.265999999999999959e-02 -3.000000000000000000e+00 1.930974285959810299e-01
2.268999999999999836e-02 -3.000000000000000000e+00 1.931123630257516599e-01
2.273000000000000020e-02 -3.000000000000000000e+00 1.931272974587189273e-01
2.276999999999999857e-02 -3.000000000000000000e+00 1.931422318948828321e-01
2.280000000000000082e-02 -3.000000000000000000e+00 1.931571663342434575e-01
2.283999999999999919e-02 -3.000000000000000000e+00 1.931721007768006926e-01
2.288000000000000103e-02 -3.000000000000000000e+00 1.931870352225546206e-01
2.290999999999999981e-02 -3.000000000000000000e+00 1.932019696715052137e-01
2.295000000000000165e-02 -3.000000000000000000e+00 1.932169041236524720e-01
2.298000000000000043e-02 -3.000000000000000000e+00 1.932318385789963955e-01
2.301999999999999880e-02 -3.000000000000000000e+00 1.932467730375369841e-01
2.306000000000000064e-02 -3.000000000000000000e+00 1.932617074992742656e-01
2.308999999999999941e-02 -3.000000000000000000e+00 1.932766419642081568e-01
2.313000000000000125e-02 -3.000000000000000000e+00 1.932915764323387409e-01
2.316999999999999962e-02 -3.000000000000000000e+00 1.933065109036660179e-01
2.319999999999999840e-02 -3.000000000000000000e+00 1.933214453781899600e-01
2.324000000000000024e-02 -3.000000000000000000e+00 1.933363798559105395e-01
2.327999999999999861e-02 -3.000000000000000000e+00 1.933503187046672067e-01
2.331000000000000086e-02 -3.000000000000000000e+00 1.933652531885680370e-01
2.334999999999999923e-02 -3.000000000000000000e+00 1.933801876756655880e-01
2.339000000000000107e-02 -3.000000000000000000e+00 1.933951221659597763e-01
2.341999999999999985e-02 -3.000000000000000000e+00 1.934100566594506576e-01
2.346000000000000169e-02 -3.000000000000000000e+00 1.934239955229262453e-01
2.350000000000000006e-02 -3.000000000000000000e+00 1.934389300225973773e-01
2.352999999999999883e-02 -3.000000000000000000e+00 1.934528688918411843e-01
2.357000000000000067e-02 -3.000000000000000000e+00 1.934678033976925948e-01
2.360999999999999904e-02 -3.000000000000000000e+00 1.934827379067405873e-01
2.364000000000000129e-02 -3.000000000000000000e+00 1.934966767847362823e-01
2.367999999999999966e-02 -3.000000000000000000e+00 1.935116112999645810e-01
2.372000000000000150e-02 -3.000000000000000000e+00 1.935255501837284675e-01
2.375000000000000028e-02 -3.000000000000000000e+00 1.935404847051370170e-01
2.378999999999999865e-02 -3.000000000000000000e+00 1.935544235946691782e-01
2.383000000000000049e-02 -3.000000000000000000e+00 1.935683624869859454e-01
2.385999999999999927e-02 -3.000000000000000000e+00 1.935832970175583589e-01
2.390000000000000110e-02 -3.000000000000000000e+00 1.935972359156434008e-01
2.392999999999999988e-02 -3.000000000000000000e+00 1.936121704523960652e-01
2.397000000000000172e-02 -3.000000000000000000e+00 1.936261093562494096e-01
2.401000000000000009e-02 -3.000000000000000000e+00 1.936400482628873321e-01
2.403999999999999887e-02 -3.000000000000000000e+00 1.936549828088038883e-01
2.408000000000000071e-02 -3.000000000000000000e+00 1.936689217212101410e-01
2.411999999999999908e-02 -3.000000000000000000e+00 1.936828606364010275e-01
2.415000000000000133e-02 -3.000000000000000000e+00 1.936967995543766030e-01
2.418999999999999970e-02 -3.000000000000000000e+00 1.937107384751368955e-01
2.423000000000000154e-02 -3.000000000000000000e+00 1.937246773986818216e-01
2.426000000000000031e-02 -3.000000000000000000e+00 1.937396119627129709e-01
2.429999999999999868e-02 -3.000000000000000000e+00 1.937535508920261995e-01
2.434000000000000052e-02 -3.000000000000000000e+00 1.937674898241241173e-01
2.436999999999999930e-02 -3.000000000000000000e+00 1.937814287590066964e-01
2.441000000000000114e-02 -3.000000000000000000e+00 1.937953676966739647e-01
2.444999999999999951e-02 -3.000000000000000000e+00 1.938093066371259221e-01
2.447999999999999829e-02 -3.000000000000000000e+00 1.938232455803625964e-01
2.452000000000000013e-02 -3.000000000000000000e+00 1.938371845263838766e-01
2.455999999999999850e-02 -3.000000000000000000e+00 1.938511234751899015e-01
2.459000000000000075e-02 -3.000000000000000000e+00 1.938650624267806433e-01
2.462999999999999912e-02 -3.000000000000000000e+00 1.938790013811560464e-01
2.467000000000000096e-02 -3.000000000000000000e+00 1.938929403383161110e-01
2.469999999999999973e-02 -3.000000000000000000e+00 1.939058836581724898e-01
2.474000000000000157e-02 -3.000000000000000000e+00 1.939198226207030362e-01
2.477999999999999994e-02 -3.000000000000000000e+00 1.939337615860182995e-01
2.480999999999999872e-02 -3.000000000000000000e+00 1.939477005541182519e-01
2.485000000000000056e-02 -3.000000000000000000e+00 1.939616395250028935e-01
2.487999999999999934e-02 -3.000000000000000000e+00 1.939745828576035225e-01
2.492000000000000118e-02 -3.000000000000000000e+00 1.939885218338586736e-01
2.495999999999999955e-02 -3.000000000000000000e+00 1.940024608128984862e-01
2.498999999999999833e-02 -3.000000000000000000e+00 1.940154041530718076e-01
2.503000000000000017e-02 -3.000000000000000000e+00 1.940293431374820743e-01
2.506999999999999854e-02 -3.000000000000000000e+00 1.940432821246771411e-01
2.510000000000000078e-02 -3.000000000000000000e+00 1.940562254724230995e-01
2.513999999999999915e-02 -3.000000000000000000e+00 1.940701644649885926e-01
2.518000000000000099e-02 -3.000000000000000000e+00 1.940831078177214231e-01
2.520999999999999977e-02 -3.000000000000000000e+00 1.940970468156574258e-01
2.525000000000000161e-02 -3.000000000000000000e+00 1.941109858163781454e-01
2.528999999999999998e-02 -3.000000000000000000e+00 1.941239291766836961e-01
2.531999999999999876e-02 -3.000000000000000000e+00 1.941368725393902983e-01
2.536000000000000060e-02 -3.000000000000000000e+00 1.941508115480673480e-01
2.539999999999999897e-02 -3.000000000000000000e+00 1.941637549157608778e-01
2.543000000000000121e-02 -3.000000000000000000e+00 1.941776939298084093e-01
2.546999999999999958e-02 -3.000000000000000000e+00 1.941906373024888666e-01
2.551000000000000142e-02 -3.000000000000000000e+00 1.942045763219068522e-01
2.554000000000000020e-02 -3.000000000000000000e+00 1.942175196995742370e-01
2.557999999999999857e-02 -3.000000000000000000e+00 1.942304630796426734e-01
2.562000000000000041e-02 -3.000000000000000000e+00 1.942444021070170446e-01
2.564999999999999919e-02 -3.000000000000000000e+00 1.942573454920723808e-01
2.569000000000000103e-02 -3.000000000000000000e+00 1.942702888795288241e-01
2.572999999999999940e-02 -3.000000000000000000e+00 1.942832322693863467e-01
2.576000000000000165e-02 -3.000000000000000000e+00 1.942971713073028683e-01
2.580000000000000002e-02 -3.000000000000000000e+00 1.943101147021473463e-01
2.582999999999999879e-02 -3.000000000000000000e+00 1.943230580993929035e-01
2.587000000000000063e-02 -3.000000000000000000e+00 1.943360014990395679e-01
2.590999999999999900e-02 -3.000000000000000000e+00 1.943489449010874226e-01
2.594000000000000125e-02 -3.000000000000000000e+00 1.943628839521318041e-01
2.597999999999999962e-02 -3.000000000000000000e+00 1.943748317123863145e-01
2.602000000000000146e-02 -3.000000000000000000e+00 1.943887707686023647e-01
2.605000000000000024e-02 -3.000000000000000000e+00 1.944017141804393056e-01
2.608999999999999861e-02 -3.000000000000000000e+00 1.944146575946773259e-01
2.613000000000000045e-02 -3.000000000000000000e+00 1.944276010113165087e-01
2.615999999999999923e-02 -3.000000000000000000e+00 1.944405444303567987e-01
2.620000000000000107e-02 -3.000000000000000000e+00 1.944534878517982235e-01
2.623999999999999944e-02 -3.000000000000000000e+00 1.944664312756407554e-01
2.627000000000000168e-02 -3.000000000000000000e+00 1.944793747018843388e-01
2.631000000000000005e-02 -3.000000000000000000e+00 1.944913224820865871e-01
2.634999999999999842e-02 -3.000000000000000000e+00 1.945052615615749381e-01
2.638000000000000067e-02 -3.000000000000000000e+00 1.945182049950219261e-01
2.641999999999999904e-02 -3.000000000000000000e+00 1.945311484308700212e-01
2.646000000000000088e-02 -3.000000000000000000e+00 1.945430962199378722e-01
2.648999999999999966e-02 -3.000000000000000000e+00 1.945560396604035236e-01
2.653000000000000150e-02 -3.000000000000000000e+00 1.945689831032702821e-01
2.656999999999999987e-02 -3.000000000000000000e+00 1.945819265485381477e-01
2.659999999999999865e-02 -3.000000000000000000e+00 1.945948699962071204e-01
2.664000000000000049e-02 -3.000000000000000000e+00 1.946068177961866041e-01
2.667999999999999886e-02 -3.000000000000000000e+00 1.946197612484731609e-01
2.671000000000000110e-02 -3.000000000000000000e+00 1.946327047031607971e-01
2.674999999999999947e-02 -3.000000000000000000e+00 1.946456481602495958e-01
2.678000000000000172e-02 -3.000000000000000000e+00 1.946575959689242630e-01
2.682000000000000009e-02 -3.000000000000000000e+00 1.946705394306305903e-01
2.685999999999999846e-02 -3.000000000000000000e+00 1.946834828947380525e-01
2.689000000000000071e-02 -3.000000000000000000e+00 1.946954307098914816e-01
2.692999999999999908e-02 -3.000000000000000000e+00 1.947083741786165278e-01
2.697000000000000092e-02 -3.000000000000000000e+00 1.947203219980323252e-01
2.699999999999999969e-02 -3.000000000000000000e+00 1.947332654713748723e-01
2.704000000000000153e-02 -3.000000000000000000e+00 1.947462089471185542e-01
2.707999999999999990e-02 -3.000000000000000000e+00 1.947581567730131691e-01
2.710999999999999868e-02 -3.000000000000000000e+00 1.947711002533744351e-01
2.715000000000000052e-02 -3.000000000000000000e+00 1.947830480835314182e-01
2.718999999999999889e-02 -3.000000000000000000e+00 1.947959915685102406e-01
2.722000000000000114e-02 -3.000000000000000000e+00 1.948079394029295086e-01
2.725999999999999951e-02 -3.000000000000000000e+00 1.948198872393947789e-01
2.730000000000000135e-02 -3.000000000000000000e+00 1.948328307312075791e-01
2.733000000000000013e-02 -3.000000000000000000e+00 1.948447785719352177e-01
2.736999999999999850e-02 -3.000000000000000000e+00 1.948577220683655742e-01
2.741000000000000034e-02 -3.000000000000000000e+00 1.948696699133556087e-01
2.743999999999999911e-02 -3.000000000000000000e+00 1.948826134144035216e-01
2.748000000000000095e-02 -3.000000000000000000e+00 1.948945612636558966e-01
2.751999999999999932e-02 -3.000000000000000000e+00 1.949065091149541906e-01
2.755000000000000157e-02 -3.000000000000000000e+00 1.949194526228361646e-01
2.758999999999999994e-02 -3.000000000000000000e+00 1.949314004783968546e-01
2.762999999999999831e-02 -3.000000000000000000e+00 1.949433483360034913e-01
2.766000000000000056e-02 -3.000000000000000000e+00 1.949552961956560471e-01
2.769999999999999893e-02 -3.000000000000000000e+00 1.949682397125884203e-01
2.774000000000000077e-02 -3.000000000000000000e+00 1.949801875765033998e-01
2.776999999999999955e-02 -3.000000000000000000e+00 1.949921354424642983e-01
2.781000000000000139e-02 -3.000000000000000000e+00 1.950040833104711158e-01
2.784000000000000016e-02 -3.000000000000000000e+00 1.950160311805239077e-01
2.787999999999999853e-02 -3.000000000000000000e+00 1.950279790526226187e-01
2.792000000000000037e-02 -3.000000000000000000e+00 1.950409225830383730e-01
2.794999999999999915e-02 -3.000000000000000000e+00 1.950528704593995077e-01
2.799000000000000099e-02 -3.000000000000000000e+00 1.950648183378065614e-01
2.802999999999999936e-02 -3.000000000000000000e+00 1.950767662182595341e-01
2.806000000000000161e-02 -3.000000000000000000e+00 1.950887141007585368e-01
2.809999999999999998e-02 -3.000000000000000000e+00 1.951006619853034030e-01
2.813999999999999835e-02 -3.000000000000000000e+00 1.951126098718942714e-01
2.817000000000000060e-02 -3.000000000000000000e+00 1.951245577605310588e-01
2.820999999999999897e-02 -3.000000000000000000e+00 1.951365056512138207e-01
2.825000000000000080e-02 -3.000000000000000000e+00 1.951484535439425017e-01
2.827999999999999958e-02 -3.000000000000000000e+00 1.951604014387171848e-01
2.832000000000000142e-02 -3.000000000000000000e+00 1.951723493355377870e-01
2.835999999999999979e-02 -3.000000000000000000e+00 1.951842972344043359e-01
2.838999999999999857e-02 -3.000000000000000000e+00 1.951962451353168315e-01
2.843000000000000041e-02 -3.000000000000000000e+00 1.952081930382753017e-01
2.846999999999999878e-02 -3.000000000000000000e+00 1.952191452844512232e-01
2.850000000000000103e-02 -3.000000000000000000e+00 1.952310931913311121e-01
2.853999999999999940e-02 -3.000000000000000000e+00 1.952430411002568922e-01
2.858000000000000124e-02 -3.000000000000000000e+00 1.952549890112287023e-01
2.861000000000000001e-02 -3.000000000000000000e+00 1.952669369242464592e-01
2.864999999999999838e-02 -3.000000000000000000e+00 1.952788848393101351e-01
2.869000000000000022e-02 -3.000000000000000000e+00 1.952898370965824859e-01
2.871999999999999900e-02 -3.000000000000000000e+00 1.953017850155676083e-01
2.876000000000000084e-02 -3.000000000000000000e+00 1.953137329365987052e-01
2.878999999999999962e-02 -3.000000000000000000e+00 1.953256808596756933e-01
2.883000000000000146e-02 -3.000000000000000000e+00 1.953366331242936405e-01
2.886999999999999983e-02 -3.000000000000000000e+00 1.953485810512921028e-01
2.889999999999999861e-02 -3.000000000000000000e+00 1.953605289803365119e-01
2.894000000000000045e-02 -3.000000000000000000e+00 1.953714812504245557e-01
